,commenterID,UserName,Date,Text,Sentiment,Polarity
3141,UCxUlOYQV-h_0t2XQCZK6LoQ,@napolikyubi,2024-02-07 11:22:41+00:00,vam arrib aprend emprend emprend aprend,Positive,1
3140,UCfKPgMKJrLl3g_OmJu4LWnA,@santidrian,2024-02-07 11:25:29+00:00,put boss hrefuckszuwhgymbdvujggfxp_zkjkgsdriwcw,Neutral,0
3139,UC8oV3Hmz8R-vHGfUws_sBBw,@dannabiannchi7143,2024-02-07 11:26:28+00:00,hol interesada hrefuckszuwhgymbdvujglsmfypgycknapjowaai,Neutral,0
3138,UCdiv_XZrQ_VZy_8xJ0a7H5g,@fernan2m1,2024-02-07 11:33:29+00:00,inform academi trat graci,Neutral,0
3137,UCCFpsNgMKEsLceGuIqLwIuA,@gabrielpineda7886,2024-02-07 11:38:31+00:00,excelent vide daniel interes academi,Positive,1
3136,UCoVUhyaBeVUh6IeI2CZP9Zg,@AlbertCampo-gu9mk,2024-02-07 11:51:08+00:00,mejor buen,Neutral,0
3134,UC_E3VtPnvW2jpYoLEepLD1g,@juliovg1310,2024-02-07 12:01:07+00:00,interes crack,Neutral,0
3132,UC5K1YoNoGUeMp_RQvZHNNiQ,@mauricioandressanchez-sh6zi,2024-02-07 12:09:01+00:00,mrsant muchisim graci apoy permanent,Neutral,0
3130,UCH91uvTgxaR79iRfZxMCOEg,@jonathandc1979,2024-02-07 12:19:17+00:00,hol sant interes academi,Neutral,0
3127,UCHPI3kExhaSmEOk5Cz6bSBw,@danielfernandezparedes2686,2024-02-07 12:27:42+00:00,hol tokay pens irme viv portugal legisl amig cript quis dier opinion consej graci anticip salu,Neutral,0
3126,UCWwe9Oegb49_lc7fuY1SBCA,@terapiabitcoin,2024-02-07 12:28:16+00:00,dur emision indefin flip,Neutral,0
3125,UCd-3V7VquFBGU2LktlhrcDg,@nelsonbeltran2047,2024-02-07 12:30:21+00:00,quier entrar academi,Neutral,0
3124,UC680IXBYg5Knko7Ej8zvdTw,@Biden_lucido.,2024-02-07 12:34:46+00:00,habl juici copavswright mir pued batacaz bitcoin falsoel etfs real bitcoin bitcoinsv blackrock incis aventual deb cambi activ estan inform cuant,Neutral,0
3122,UCOTOM181rTr96zgjkSFeCQg,@anaaraujo7603,2024-02-07 12:38:00+00:00,rotchilds habi llev oro chin tambi mud indi,Neutral,0
3120,UCLmp6giz6IEnUTL99ZWveIg,@claudiapatriciagarciarodri9930,2024-02-07 12:38:58+00:00,nesecit entrar academi sant,Neutral,0
3119,UCzWaF7SX3MzEaSwTJYjiv0A,@Ooooo389,2024-02-07 12:49:19+00:00,quier sab academi,Neutral,0
3118,UCiIQbD5Do6fKJsW_Vk-yjwA,@joannabutterfly7595,2024-02-07 12:51:49+00:00,dej cript lad respondem siguient imprim diner ric vam ten utiliz diner digital serv papel moned salud,Neutral,0
3115,UC74tJ8ONFMc5TR9CYAyfDEg,@hermestorres7626,2024-02-07 13:10:52+00:00,viv pantall tren sal public grayscal gbtc,Neutral,0
3114,UCnPe3YVr5lwwWMPsZW0T3nw,@roshplayer463,2024-02-07 13:16:26+00:00,sig papi powell ven salv trat baj tas regal diner muer cachorrit,Neutral,0
3113,UCW19nESxQl9lLZ5BpCFnYJQ,@javiruizfr,2024-02-07 13:24:31+00:00,interes formacion sant enhorabuen pedaz vide canal,Positive,1
3111,UCycWRtv2J6XcdIl98cvRDbQ,@Sundele,2024-02-07 13:57:48+00:00,espect academi sal graci info,Neutral,0
3109,UCyPlsGey5dq4ObFB-kHPozA,@juanchponce,2024-02-07 14:10:22+00:00,interes academi salud daniel,Neutral,0
3108,UCfiJ-JQPC0HPbehbIlWe-Nw,@E3KidsDad,2024-02-07 14:13:56+00:00,hol angel piens solan,Neutral,0
3107,UCqotHygCeLTu6yJx7tlwCpQ,@muradamin6759,2024-02-07 14:14:55+00:00,hol interes formacion academi,Neutral,0
3106,UCPgdvG35fIWqPz_cUBx85KA,@lucasdelgado6442,2024-02-07 14:28:29+00:00,caig tramp hag grand ethereum criptoact bitcoin bitcoin escas limit ethereum infinit acab imprim exist cel fundament sac exchang rob exchang siempr podr compr pag,Neutral,0
3105,UCOAmTB7beHNSdzinrgrsK0w,@deividg82,2024-02-07 14:31:41+00:00,siempr gener mied,Neutral,0
3104,UCvvysz-eqbYU7rXhxatbXjw,@toycolocao1,2024-02-07 14:32:23+00:00,esper much gan academi sant,Neutral,0
3103,UCiq8cLujvVJwc6ATVRnCnwg,@cheenbts555,2024-02-07 14:42:52+00:00,hol interes tlazocamati energ,Neutral,0
3102,UCg71-5RguTVKndDEuJmokoA,@isabelbustos5729,2024-02-07 14:47:07+00:00,noooooooo quier acab vide,Negative,-1
3101,UCYXbZyPsFBfBi6HHbV59Z3A,@octaviobravo,2024-02-07 14:48:06+00:00,inscrib academi promuev estim sant,Neutral,0
3100,UCpoeayFxO8gv1o1dvy5jZPA,@franklinsantana3553,2024-02-07 15:06:18+00:00,dal sant activ,Neutral,0
3099,UCzGtniAJYmfBW3a2ooH-DCA,@larvancioramos9748,2024-02-07 15:49:31+00:00,diner real plat pas criobrcuidadit dic niñat dond llev,Neutral,0
0,UCzsthLcm0x9BC5_WBcjtBZQ,@Geekonomy,2024-02-07 16:07:33+00:00,tranquil finanz secuestr canal,Neutral,0
60,UCy_f330HQ0NWsKzxA-PBbsQ,@robertemanueldejesus7035,2024-02-07 16:07:54+00:00,mod cumpleañ,Positive,1
59,UCwzq7oz0PUBQBQnDP3kZHyA,@emanuelbejarano3855,2024-02-07 16:08:37+00:00,produc muchach,Neutral,0
3097,UCWmZPfaqODcmF1tsJolrrRg,@user-oc9si8yo6z,2024-02-07 16:19:10+00:00,esper academiaaaaaa,Neutral,0
3095,UCMWLTYz5vXDk52EXoR2_Q-A,@BUY_YOUTUB_VIEWS_902,2024-02-07 16:54:26+00:00,every good when watch your vide,Positive,1
58,UCzJeRjdi4VYE9QPlPIB6WvA,@reflexazul,2024-02-07 17:19:15+00:00,gir grad vuelv mism,Neutral,0
57,UCtSNaSacmtK2hxhsWXLbLhQ,@JavierRodriguez-gy4ju,2024-02-07 17:21:06+00:00,bendicion,Neutral,0
56,UClpQUiwre8Hds3xj4FNQ8JQ,@adolfodelgado3229,2024-02-07 17:35:01+00:00,buen inform,Positive,1
55,UCStO_eEggFxbUO-QFDJVtVA,@Warmaster2002,2024-02-07 17:38:04+00:00,herman format qued joy canal disting anterior pareci copi visual economicbrpor ciert buen vide,Positive,1
54,UCRAZCi5hRRjtvIgDhtYQbJA,@genal1148,2024-02-07 17:51:22+00:00,encant com explic cos pues simplif resum excelent maner,Positive,1
3094,UCVnlkhhMP_cwVO6dzQTEyKg,@max.powers,2024-02-07 17:59:03+00:00,hac dias trat pas binanc trezor pus chin quer verific calzon llev puest embarg pud retir haci wallet convencional,Neutral,0
53,UCOxkjlfESfCYcpZDYYGhC4A,@octaviojaimejacobsalvan2482,2024-02-07 18:08:13+00:00,lleg rap misil hiperson rus,Neutral,0
52,UCDSVu9316gI57Ac2OGSLtnw,@El_Girasol_Fachero,2024-02-07 18:15:48+00:00,graci infosalud geekonomy,Neutral,0
3093,UCDnYj7L-9Hf7tXsX2HgX_fw,@ramironoya,2024-02-07 18:37:00+00:00,interes escuel criptomoned,Neutral,0
3092,UCDnYj7L-9Hf7tXsX2HgX_fw,@ramironoya,2024-02-07 18:37:24+00:00,habl,Neutral,0
51,UClrIvq7tdiIR_z4yxXl-IYA,@psicologogerardo_035,2024-02-07 18:40:45+00:00,baj tip panic inund merc liquidez jamas vist ten efect exces ahor mism peligr,Negative,-1
9266,UCTz6Wy3Rc_uKkErU-qIVDzA,@annneanne4548,2024-02-07 18:53:43+00:00,graci conten creacion diner bancari traves deud encim produccion pued gener siempr inflacion creacion diner bancari traves deud actor inyect diner adicional circuit monetari gener crisis financ afect econom ultim ocurr simpl razon devolu prest destruccion liquidez incorpor interes interes hac referent unas unidad monetari exist circuit agent distint banc pong normal crisis financ surg precis altos nivel deud priv poc inyeccion monetari bancari deriv ejempl polit equilibri superavit presupuestari public deficit balanz pag pais graci nuev conten,Neutral,0
50,UCQYWLLT1Pnb44MQxh9IhtGA,@eliasespinosa8301,2024-02-07 18:59:52+00:00,explic buen sub inter baj dem termin,Positive,1
49,UCu8oIFlKp0XvDyFXempo9qQ,@carlosandresaraujogonzalez1704,2024-02-07 19:29:04+00:00,excelent trabaj nuev suscriptor canal,Positive,1
48,UC0fzE_H5Eeo8f2B-7EDj3MQ,@adanvillanueva4319,2024-02-07 19:31:27+00:00,graci excelent inform bendicion,Positive,1
47,UCT84D-3lfn3y3BhkYq-X_Rg,@MrJesores,2024-02-07 20:03:11+00:00,pues aprend clas macroeconom,Neutral,0
3091,UCT_qRpvZM60PYJ038kYxQWQ,@davidataressallares5739,2024-02-07 20:32:11+00:00,interes tem academi,Neutral,0
46,UCLPzaWwWcXT5x7zQc9k_NVw,@JoseMiguelCuevas-os1su,2024-02-07 20:38:52+00:00,banc regional eeuu estan problem york community bancorp registr perd cuart trimestr recort dividend ahor enfrent demand accion,Neutral,0
3090,UCJitUWnrIaHZuzxqGub-k5g,@manuelcastillomenocal6241,2024-02-07 21:08:32+00:00,hol daniel interes academi graci,Neutral,0
3088,UC267Y0wBbzyP25dKvab44qQ,@felisaflowers,2024-02-07 21:33:26+00:00,buen exist person sant,Positive,1
3086,UCYzsQfn5vk6fuHYPy1qGVpw,@NG-jv9hw,2024-02-07 22:41:13+00:00,hol daniel interes escuel,Neutral,0
3085,UCAEMSzt60a1UDCeX44bAZCA,@isdn01,2024-02-07 22:46:17+00:00,info academi porfavor,Neutral,0
45,UCeEYuARrTN4jk5TFANcVV4g,@rodolfojosecalmenperoza3915,2024-02-07 23:04:49+00:00,problem econom quier diner neces psicolog,Negative,-1
3082,UC1ILqwIxi_r_Var3g4YfOiw,@davidortiz5327,2024-02-08 00:03:53+00:00,graci sant vide educ much ayud,Positive,1
3081,UC_YK52rP3XYMzolgiyRE-Qg,@sisterg4772,2024-02-08 00:04:54+00:00,hol interes academi,Neutral,0
44,UCqgOmsPbYm5y7X0BkdLQSVw,@eb4cak,2024-02-08 00:36:49+00:00,cre vide fall plant mal intencion organ econom domin polit hac interpret movimient mafi mejican optic buenist sol mir interes client,Negative,-1
3079,UCa5Dxkw2LKK_GKdVSYdRf3w,@rosabonet7883,2024-02-08 01:10:24+00:00,viajer tiemp inteligent objet excelent trabaj,Positive,1
43,UCgc0bzqAFlSdCv29_U06_2g,@xaviertrader6824,2024-02-08 01:11:41+00:00,buen vide,Positive,1
3077,UCSNjVIUYwq-Mhw1Y-LMcNPw,@tezlamusic3485,2024-02-08 02:00:47+00:00,minut href aument garant banc liquidez banc hong kong,Neutral,0
42,UCEXJmmh3DiDd_VPYA3gGKFg,@stauffenberg2812,2024-02-08 02:33:50+00:00,dir oscar gener,Neutral,0
41,UC5coIs-cl7QmE89sn-w9V6Q,@Luckyvegan01,2024-02-08 03:51:18+00:00,tranquil unit stat suel arregl econom debaj mes agarr narc quit diner met propi narc financi gerr arregl economi moment vuelv imprim,Neutral,0
3076,UCc-kKnwSG7ReM0V364N8e4w,@tip036,2024-02-08 04:32:00+00:00,parec inteligent artificial amig habl,Positive,1
3075,UC_6zkKhfa1fqwtgdjfobbIg,@luisfernandourvinavillegas501,2024-02-08 06:14:41+00:00,genial amig sant mexic sig abraz,Positive,1
39,UCoVJSYNtxz6T-naOJeU0LPA,@humbertorufino8224,2024-02-08 07:14:28+00:00,gobiern norteamerican diner,Neutral,0
3073,UCrjH8j5Dq-LD60Ru9hBcKXw,@ninaslusar,2024-02-08 07:37:44+00:00,hol buen interes academi,Neutral,0
1137,UCU5SCB8eqoGZou30aXvVwVQ,@dbg.davidbautistagimenez2714,2024-02-08 08:18:44+00:00,hol,Neutral,0
37,UCq_-lGHTlEnynrLupo38ggw,@DiegoAnaya14,2024-02-08 12:08:32+00:00,proxim trat habl bastant frustrant agrad sol consej,Negative,-1
3072,UC8x8_a12HGff15dd9EZ4Qmw,@lit0000,2024-02-08 12:25:13+00:00,interes academi graci dat,Neutral,0
3070,UC_moBGMETovNSb1ymqhv7FQ,@Furby12376,2024-02-08 12:37:08+00:00,buen interes academi,Positive,1
36,UCd4l7HA1A7TYeubDfH6PPxg,@omarfeira3813,2024-02-08 13:45:22+00:00,joer bid incapac corrupcion,Negative,-1
3069,UCurejIa5V9yM1tcCG3WJwfQ,@astridnovey7028,2024-02-08 15:21:08+00:00,quier academi,Neutral,0
35,UCIX2nR0iez3_zBlDgSys8iw,@pazpazamora980,2024-02-08 16:23:57+00:00,pas trump gan eleccion,Neutral,0
34,UCR7O20E_IIR_9QUeL_0xygg,@jesuscarre1855,2024-02-08 16:39:00+00:00,buen explic,Positive,1
3067,UCN0I0jM41BM91o0gKspAyTg,@Felipev.01,2024-02-08 19:51:53+00:00,interes academi favor,Neutral,0
3066,UCEjcUgyz4thSh9tHLjIEoJQ,@SpadinoBTC,2024-02-08 22:04:39+00:00,daniel interes academi com pued inform,Neutral,0
106,UCjZfgksd2a5ccoA6atXqkqg,@marcoventisca2649,2024-02-09 15:08:41+00:00,bien graci,Positive,1
105,UC1b8yLIKTREpnhh8H-Wwvyw,@jennys5218,2024-02-09 15:38:25+00:00,buenisim,Positive,1
104,UC2Or1JERLIj-kaZl-yTBt4w,@Forerotruckingvlogs,2024-02-09 15:42:16+00:00,gust capitul sol,Neutral,0
103,UCq-ECC8sWMLKlTe80zVYXqA,@ricardomgjsyrbdks124,2024-02-09 15:52:36+00:00,regres cancion final favor,Neutral,0
102,UCL5ymW1m7V8mmZPYWTHgcIA,@osojaguarcuevas8921,2024-02-09 16:01:21+00:00,intelligenc artificial sol dolor traer human seguir dej human trabaj hambr,Neutral,0
101,UCt-wbfwALIN04LEJ9zQa_fA,@enviosinterdimencionales8612,2024-02-09 16:09:57+00:00,muev cam sal dur,Neutral,0
100,UC5UXxljjUTOBDa2vLHjvtTg,@davidalejandro344,2024-02-09 16:16:48+00:00,espiritu crypto naci libr perd espiritu,Negative,-1
99,UCV0PsShng4EtdnDLmT3L9Fw,@josemeliton7159,2024-02-09 16:18:15+00:00,grand,Neutral,0
98,UCa3etxLlV6mv57Wu2XVmLPw,@youngrichie3787,2024-02-09 16:34:18+00:00,grand graci actualiz herman,Neutral,0
97,UCMox3oKzVsvl8acoon1_vZQ,@mardioserrt7596,2024-02-09 16:35:59+00:00,buen actualiz,Neutral,0
96,UCNslv9e6pt-VPe_I9TfJQFA,@mexicanboss5823,2024-02-09 16:37:00+00:00,mem stocks ciel,Neutral,0
95,UCw3j9jIZJ2UTuu7YeqxeTJw,@mataabuelitas3000-tz1gl,2024-02-09 16:48:34+00:00,huel rar satoshi,Neutral,0
94,UC3vVVz0WivWZw1gNIzyrUAA,@luisenriquevicentevalenzue6159,2024-02-09 16:52:02+00:00,disney pued arrib accion pierd brutal tod ultim pelicul,Negative,-1
93,UC5yULRrz4mCjWUyocDtrNrA,@miguelvadelllatorre4497,2024-02-09 17:00:38+00:00,graci detall informesbrsobr satoshi nakamot anonimat mayor misteri mejor fundamental quier lucr tecnolog inmediat descart,Neutral,0
92,UCXwr2_eiOfjlW4g2Kl_E03g,@dlozanos,2024-02-09 17:04:46+00:00,wuhuuu cad volv mejor sal mejor dich groseri pued program tranquil hij,Positive,1
91,UC3vVVz0WivWZw1gNIzyrUAA,@luisenriquevicentevalenzue6159,2024-02-09 17:05:03+00:00,disney segur sol pas futbol femenin streaming segun ideolog wok brok,Neutral,0
90,UCToTfOth_oss8XqGZZCEx8Q,@alfonsomercado6355,2024-02-09 17:13:19+00:00,gran vide siempr,Positive,1
89,UCu09ME_6fOqrvP6EKdhdUgA,@franciscojaviermedinapaz1385,2024-02-09 17:42:48+00:00,excelent,Positive,1
88,UCCe-f9d1Otw_wNwpkDXM1Lg,@fernandorojas3368,2024-02-09 17:44:02+00:00,esper quiebr banc pequeñ despues compr preci regal financi deud años gobiern imprim diner sol respald alos grand ayud segu maquill numer,Neutral,0
87,UCQoloeViGHChkfthmiVNlvw,@frandelpacheco1592,2024-02-09 17:50:58+00:00,jajjaj demasi inteligent artificial gust,Positive,1
86,UCQZs0CQFLLaW3GU3MytIGPw,@titobarraza1050,2024-02-09 17:51:33+00:00,exelent siemp,Neutral,0
85,UCFhlkapCSHM2umCkwI2q_BA,@edwentrujillo2106,2024-02-09 17:52:16+00:00,bien,Neutral,0
84,UCO6pzj72UF7VoDMAXNNJ9uQ,@Corvinavacations,2024-02-09 17:59:56+00:00,grand tremend actualiz sig llor compr usted dijeron moment entrar roblox,Neutral,0
83,UC8yAJzH03E0XlTySAcbMPiQ,@jhonatanduran8427,2024-02-09 18:10:18+00:00,heyyy viej rooo com compr dolar latinoamer cre dol lleg fuert especial colombi jejej salud,Neutral,0
82,UCU-L8GnWPU2e2TLhlxtx9Xg,@robertoovalle158,2024-02-09 18:15:20+00:00,inviert com aguant hambr,Neutral,0
81,UCX38Ry8mJUdMV4Xxpyf1LDw,@diegovegafernandez9615,2024-02-09 18:22:50+00:00,rodri canal propi,Neutral,0
80,UCGFUnLeglmYICbZYsMwhMnA,@Boymelon,2024-02-09 18:39:22+00:00,entiend gent excelent algui escuch dic,Neutral,0
77,UCc6_G3653FudDO5huBxDyvA,@rubenrios9551,2024-02-09 19:20:45+00:00,href,Neutral,0
76,UCenmhMkq4UXzQcIvY-0TWlQ,@alejandroordaz3250,2024-02-09 19:49:25+00:00,buen tard referent desp unid finiquit cad emple manej,Neutral,0
75,UCuMFUpgrJ2r9YCrKQBUBlgg,@Sebas-Resendiz-Tovar,2024-02-09 20:15:54+00:00,band super signif minim lleg pas preci,Neutral,0
33,UCW7HCMWHmABlVRiHchinc5Q,@masterycgi,2024-02-09 20:43:17+00:00,cre empez evit cualqui canal clickbait miniatur titul adi dont recommend channel,Neutral,0
74,UCXfOpe0XFveCETOs4s7sXKA,@hugofigueroa1292,2024-02-09 21:24:01+00:00,your monoton tough follow what saying slow down tak breath whil doing your monolog,Negative,-1
73,UChflc9daU7Uzmm1PhgxsmHA,@Npcboinaplateada2042,2024-02-09 21:49:16+00:00,marz acab rescat bancari part cospiran dic empez ofrec cdbc client banc solucion problem,Neutral,0
3064,UCYkOLSbd_0waaSKe-YxcWPA,@beatrizau1719,2024-02-09 22:33:04+00:00,porqu quot buen entendedorquot repit pudier entend pens nivel financier,Neutral,0
72,UC4nxuhncifrUVrppJgd-C_w,@kanshino1324,2024-02-09 23:02:15+00:00,deb ten millon bitcoin shatosi nakamot,Neutral,0
107,UCEgNSCm9fjrFaASdHxBgmCA,@FernFinance,2024-02-09 23:36:09+00:00,moomoobrrecib accion gratis abre cuent moomo enlacebr href,Neutral,0
141,UCOk__LcCJSXC8Kbld_OdiAw,@steadymobbin.,2024-02-09 23:59:23+00:00,tesl,Neutral,0
140,UCLUhqd5wDQQ5KQy-fyJjG2A,@nuestrocaminofinanciero,2024-02-10 00:06:36+00:00,nycb compr call options expir ener gananci brbrno pud compr call options tesl call cerc soport vencimient febrer faltaronbr cost estari gananci,Neutral,0
139,UCZhY-15PmG1I6mq4bblho4Q,@junito9796,2024-02-10 00:16:07+00:00,total acuerd contig jorg econom eeuu buen pis deb mov proxim crisis cercan part mov part portafoli merc chin vien sal problem mientr eeuu comenz entrar cerr posicion compañ max met manteng cash retroces compañ american manteng minim deud tarjet credit señor preparens econom american sobrecalent aguant eleccion salud aprovech oportun cicl econom siempr brind,Neutral,0
138,UCNT27sq5TCxu04yz1FCZOvw,@gaara2677,2024-02-10 00:22:26+00:00,econom respir artificial jug cart truc algun pas factur lom abaj frenosaunqu obvi eleccion algun matrac invent segu imprimiendobrgraci trabaj,Neutral,0
135,UCg1IqLtvcSdpKsi2Zl9IRWw,@merry1852,2024-02-10 00:50:19+00:00,excelent vide dios bendig,Positive,1
134,UCPd5i1Lyg8rKCBSs62jP8rw,@jimmybetances8764,2024-02-10 00:51:38+00:00,excelent vide muchisim graci bendicion,Positive,1
133,UClNwLsjQusqaghmSfP8vzVw,@mariotorres1361,2024-02-10 01:17:40+00:00,caig caer segu compr asta bay tumb llevar bols alla buen vide jorg,Neutral,0
132,UCRd2wdH_qYrpFUUWOGe8yPQ,@ElCuidoPodcast,2024-02-10 01:45:22+00:00,esper descojon pod compr propied,Negative,-1
131,UCP6RvzYz-L5sNoXMCed9WUg,@GerardoHer822,2024-02-10 01:59:16+00:00,hol vide ari cas colaps resesion econom habl rent variabl,Neutral,0
130,UCP6RvzYz-L5sNoXMCed9WUg,@GerardoHer822,2024-02-10 02:01:13+00:00,vide mejor accion mejor dividend,Neutral,0
70,UCQi17un5AEQaRF3LE2MsCuw,@ricardodejesuscardenasguil1230,2024-02-10 02:10:02+00:00,pinch bien precios empresari,Negative,-1
129,UCFNb5lRvIn7O_mHATnL7KNw,@eliasgarcia2500,2024-02-10 02:49:53+00:00,excelent saludoss,Positive,1
3063,UCuZrxTmeu2pkDle3puWhcaw,@Eddieco0988,2024-02-10 03:00:48+00:00,sant interes,Neutral,0
128,UCED8nbD_soEBSNhOO8w9rjg,@CarlosRodriguez-vg8hp,2024-02-10 03:16:36+00:00,much graci,Neutral,0
127,UCJhYOJxG-F0SsZ4buQ-5KxA,@rodrigoferrer2791,2024-02-10 03:27:35+00:00,eleccion,Neutral,0
126,UCyxpBRFPzl4QWhq9h7I5giQ,@osmanienriquez2545,2024-02-10 03:48:32+00:00,buen vide cre cos pon,Positive,1
125,UCMUEhXZl9IeNadO-rxQt_EQ,@anazavala5194,2024-02-10 03:52:00+00:00,peor crisis obtien mejor recompens,Neutral,0
124,UCokCjPODKrR6FasM9SToYgw,@Benito26ful,2024-02-10 03:57:18+00:00,esplicam pued deposit diner fidelity,Neutral,0
3062,UCyQQiXC-NbAsSRPfJqHN4qg,@palaciocelestial1,2024-02-10 04:41:34+00:00,buen escuch acerc fluj econom suramerican salud,Positive,1
123,UC9JONYhEmxCKDwatpZNd-yQ,@petruccifan38,2024-02-10 06:14:46+00:00,dej asust gent dic hac tiemp econom fuert nunc dej usar tip vide clickbait,Negative,-1
122,UC1pXGzbH1kMmjk8VoObWQyw,@tonitoni2442,2024-02-10 09:31:51+00:00,buen explic suel jorg,Positive,1
69,UCXbft8xRveKENzPhU0xfZ8A,@elsenorpremium7289,2024-02-10 09:40:59+00:00,gust salg sol pierd men tiemp brom adem alejandr siempr quier adoctrin favor trump,Negative,-1
32,UC6g1cW7sOyCdhc2hL6vSx0Q,@wilmercab,2024-02-10 11:24:00+00:00,lament usted explic circunst aparec gobiern perd control economi implement seri med salv situacion serv complic situacion med salv parec sab estan par parec estan entrand panic ocult trat disimul sient situacion critic sab sever demasi complic complic trat ocult,Negative,-1
68,UCF9i3PmnRCTpnGIJ-_ZkOEg,@camilopava5827,2024-02-10 11:50:02+00:00,grand graci,Neutral,0
31,UCDDiS8qfq7X3c823i75qnXg,@mauromarturano8393,2024-02-10 11:53:01+00:00,pas crisi haran explot zaporizhzhi,Neutral,0
67,UCHgLLzKvl1AkIP_OmwRNlKQ,@AlbertoRamirez-bj4xr,2024-02-10 11:57:12+00:00,car emput mam sal gust import,Neutral,0
3061,UCjXrEhSCxdNJlg7BvQVG42g,@xavihtcxc,2024-02-10 12:29:10+00:00,hol gust aprednd inters academi,Neutral,0
121,UCCthueMxEXT6RGRL5OoWtEw,@yojasten27,2024-02-10 12:32:29+00:00,caig desbarat perd rally men entrarl noviembr tod tecnolog preci cochin enferm pregunt jorgit usas invert crypto sig usand robinhood despues gan stop ademas quit boton compr preci merc retir teni abri cuent inversion chas bank recomiend brok veng siguiendot hac casi anos canal primer empez segu empez interes tem bols felicit exit,Neutral,0
120,UCCthueMxEXT6RGRL5OoWtEw,@yojasten27,2024-02-10 12:34:11+00:00,dolar nunc vist,Neutral,0
119,UCfEaz4GImIdJ9KsfWHzwapg,@zenorinacapilla1247,2024-02-10 14:32:33+00:00,hol lind brse pued abrir itin,Neutral,0
30,UCGRIy84VNgsVoZO998ts2Jg,@Omar-lo1fl,2024-02-10 14:45:02+00:00,error necesari esper fech decadent dol prueb president franci avis pais mund deficit espant deud unid hor pais amig pais ali pais otan pais alianz alianz palabr siempr tra mal suert adviert devacl unid traduccion seri buen diversific reserv internacional buen dej huev canast dol,Negative,-1
118,UCFzD0mwFQYJ6QUY6KvhYRhQ,@ekousa,2024-02-10 15:42:27+00:00,graci jorg siempr aport conoc,Positive,1
117,UCH7a5HRQOS6WiGSS4JEtdVA,@noediaz8244,2024-02-10 15:52:06+00:00,pas compr,Neutral,0
29,UCORVvqWUw_ZJyMQx5ydoDKg,@patriciopenaherrera4930,2024-02-10 16:56:52+00:00,deud japones mejor instrument magi financ,Neutral,0
28,UCrgMJvbiFGRuqRGM-Bej5cA,@angelnaranjo9341,2024-02-10 17:51:20+00:00,verd econom gringolandi realment quebradabrun sostien maquinit hac dinerobrn import period interes favorec poder complet industrial milit,Neutral,0
27,UCtjS3wbzH9FfmEPXAw9Vuag,@marcosfernandez8847,2024-02-10 17:52:34+00:00,enter planific estan arruin banc gent necesari aplic reset,Negative,-1
26,UCPZC25m4SA0A8VwL6yzjHCA,@adriananacleto2788,2024-02-10 18:00:09+00:00,preocup pais chin noooo revalu moned frent dol econom podr export preci car pais igual,Negative,-1
25,UCFaSFu7_p4lUWGDY0Sd7gcQ,@luissluis2838,2024-02-10 18:06:44+00:00,credit emergent,Neutral,0
116,UCghZxfh3SExxaGJNka3cf7A,@arturosoto5199,2024-02-10 18:37:45+00:00,excelent vide graci jorg compart exit bendicion,Positive,1
24,UCm7f3an7UR8W859-Ii4gEiQ,@nonsensej4692,2024-02-10 20:04:32+00:00,jajajaj siempr econom predic desastr imprim billet cre regl pais siempr sal,Negative,-1
23,UCJQkG4xuBj3660RXg8wThfA,@Smba1111,2024-02-10 20:36:04+00:00,hac cos banc central sab tra problem hac,Neutral,0
115,UCVRVTqDTEY_qKSBbnR9Rgjw,@CristianHernandez-lm5ju,2024-02-10 20:51:41+00:00,recepcion hac caus merc bajist nuev cicl,Neutral,0
114,UCzp_bG6ysWaqYp9KTtK33jA,@japdasneo,2024-02-10 21:48:13+00:00,inflacion enemig rentabil,Negative,-1
65,UCtRQYJBUOeAk1K5hcnZvL1w,@feliperealpe5508,2024-02-10 23:06:37+00:00,viv,Neutral,0
